,Unnamed: 0,NUMBER,CONTRACT NAME,NAME,ADDRESS,POSITION,BANKING,BONUS,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,LAST UPDATE,DATES
156,43,4,dublin,GREEK STREET,Greek Street,"{'lat': 53.346874, 'lng': -6.272976}",False,False,20,10,10,OPEN,1670672604000,2022-12-10 11:43:24
157,44,49,dublin,GUILD STREET,Guild Street,"{'lat': 53.347932, 'lng': -6.240928}",False,False,40,40,0,OPEN,1670672788000,2022-12-10 11:46:28
158,45,19,dublin,HERBERT PLACE,Herbert Place,"{'lat': 53.334432, 'lng': -6.245575}",False,False,30,6,24,OPEN,1670672836000,2022-12-10 11:47:16
159,46,7,dublin,HIGH STREET,High Street,"{'lat': 53.343565, 'lng': -6.275071}",False,False,29,20,9,OPEN,1670672861000,2022-12-10 11:47:41
160,47,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,"{'lat': 53.359624, 'lng': -6.260348}",False,False,30,6,24,OPEN,1670672994000,2022-12-10 11:49:54
161,48,102,dublin,WESTERN WAY,Western Way,"{'lat': 53.354929, 'lng': -6.269425}",False,False,40,17,23,OPEN,1670673103000,2022-12-10 11:51:43
162,49,38,dublin,TALBOT STREET,Talbot Street,"{'lat': 53.350974, 'lng': -6.25294}",False,False,40,34,6,OPEN,1670672838000,2022-12-10 11:47:18
163,50,53,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",False,False,40,35,5,OPEN,1670673026000,2022-12-10 11:50:26
164,51,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,"{'lat': 53.339218, 'lng': -6.240642}",False,False,40,34,6,OPEN,1670673159000,2022-12-10 11:52:39
165,52,66,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",False,False,40,35,5,OPEN,1670672939000,2022-12-10 11:48:59
166,53,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),"{'lat': 53.355173, 'lng': -6.278424}",False,False,40,25,15,OPEN,1670673123000,2022-12-10 11:52:03
167,54,101,dublin,KING STREET NORTH,King Street North,"{'lat': 53.350291, 'lng': -6.273507}",False,False,30,24,6,OPEN,1670672889000,2022-12-10 11:48:09
168,55,115,dublin,KILLARNEY STREET,Killarney Street,"{'lat': 53.354845, 'lng': -6.247579}",False,False,30,27,3,OPEN,1670672820000,2022-12-10 11:47:00
169,56,47,dublin,HERBERT STREET,Herbert Street,"{'lat': 53.335742, 'lng': -6.24551}",False,False,40,38,2,OPEN,1670672952000,2022-12-10 11:49:12
170,57,117,dublin,HANOVER QUAY EAST,Hanover Quay East,"{'lat': 53.343653, 'lng': -6.231755}",False,False,40,22,18,OPEN,1670672631000,2022-12-10 11:43:51
171,58,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,"{'lat': 53.347884, 'lng': -6.248048}",False,False,30,28,2,OPEN,1670673086000,2022-12-10 11:51:26
172,59,27,dublin,MOLESWORTH STREET,Molesworth Street,"{'lat': 53.341288, 'lng': -6.258117}",False,False,20,8,12,OPEN,1670672775000,2022-12-10 11:46:15
173,60,16,dublin,GEORGES QUAY,Georges Quay,"{'lat': 53.347508, 'lng': -6.252192}",False,False,20,8,12,OPEN,1670673039000,2022-12-10 11:50:39
174,61,96,dublin,KILMAINHAM LANE,Kilmainham Lane,"{'lat': 53.341805, 'lng': -6.305085}",False,False,30,22,8,OPEN,1670672776000,2022-12-10 11:46:16
175,62,82,dublin,MOUNT BROWN,Mount Brown,"{'lat': 53.341645, 'lng': -6.29719}",False,False,22,9,13,OPEN,1670672949000,2022-12-10 11:49:09
176,63,76,dublin,MARKET STREET SOUTH,Market Street South,"{'lat': 53.342296, 'lng': -6.287661}",False,False,38,8,30,OPEN,1670672820000,2022-12-10 11:47:00
177,64,71,dublin,KEVIN STREET,Kevin Street,"{'lat': 53.337757, 'lng': -6.267699}",False,False,40,20,20,OPEN,1670672999000,2022-12-10 11:49:59
178,65,79,dublin,ECCLES STREET EAST,Eccles Street East,"{'lat': 53.358115, 'lng': -6.265601}",False,False,27,26,1,OPEN,1670672675000,2022-12-10 11:44:35
179,66,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,"{'lat': 53.342638, 'lng': -6.238695}",False,False,40,35,5,OPEN,1670673136000,2022-12-10 11:52:16
180,67,25,dublin,MERRION SQUARE EAST,Merrion Square East,"{'lat': 53.339434, 'lng': -6.246548}",False,False,30,24,6,OPEN,1670672688000,2022-12-10 11:44:48
181,68,51,dublin,YORK STREET WEST,York Street West,"{'lat': 53.339334, 'lng': -6.264699}",False,False,40,18,22,OPEN,1670672674000,2022-12-10 11:44:34
182,69,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,"{'lat': 53.337494, 'lng': -6.26199}",True,False,30,21,9,OPEN,1670673124000,2022-12-10 11:52:04
183,70,59,dublin,DENMARK STREET GREAT,Denmark Street Great,"{'lat': 53.35561, 'lng': -6.261397}",False,False,20,19,1,OPEN,1670673093000,2022-12-10 11:51:33
184,71,95,dublin,ROYAL HOSPITAL,Royal Hospital,"{'lat': 53.343897, 'lng': -6.29706}",False,False,40,7,33,OPEN,1670673173000,2022-12-10 11:52:53
185,72,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),"{'lat': 53.346985, 'lng': -6.297804}",False,False,40,34,6,OPEN,1670672891000,2022-12-10 11:48:11
186,73,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),"{'lat': 53.355954, 'lng': -6.278378}",False,False,36,34,2,OPEN,1670672650000,2022-12-10 11:44:10
187,74,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,"{'lat': 53.337824, 'lng': -6.256035}",False,False,40,38,2,OPEN,1670672822000,2022-12-10 11:47:02
188,75,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),"{'lat': 53.346603, 'lng': -6.296924}",False,False,40,13,27,OPEN,1670673140000,2022-12-10 11:52:20
189,76,22,dublin,TOWNSEND STREET,Townsend Street,"{'lat': 53.345922, 'lng': -6.254614}",False,False,20,3,17,OPEN,1670672735000,2022-12-10 11:45:35
190,77,50,dublin,GEORGES LANE,George's Lane,"{'lat': 53.35023, 'lng': -6.279696}",False,False,40,40,0,OPEN,1670672780000,2022-12-10 11:46:20
191,78,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,"{'lat': 53.356307, 'lng': -6.273717}",False,False,40,30,10,OPEN,1670672597000,2022-12-10 11:43:17
192,79,12,dublin,ECCLES STREET,Eccles Street,"{'lat': 53.359246, 'lng': -6.269779}",False,False,20,17,3,OPEN,1670672834000,2022-12-10 11:47:14
193,80,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,"{'lat': 53.330362, 'lng': -6.265163}",False,False,30,16,14,OPEN,1670673124000,2022-12-10 11:52:04
194,81,78,dublin,MATER HOSPITAL,Mater Hospital,"{'lat': 53.359967, 'lng': -6.264828}",False,False,40,34,6,OPEN,1670673008000,2022-12-10 11:50:08
195,82,2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.356769, 'lng': -6.26814}",False,False,20,10,10,OPEN,1670672763000,2022-12-10 11:46:03
196,83,75,dublin,JAMES STREET,James Street,"{'lat': 53.343456, 'lng': -6.287409}",False,False,40,17,23,OPEN,1670672637000,2022-12-10 11:43:57
197,84,111,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,"{'lat': 53.356717, 'lng': -6.256359}",False,False,40,39,1,OPEN,1670672849000,2022-12-10 11:47:29
198,85,26,dublin,MERRION SQUARE WEST,Merrion Square West,"{'lat': 53.339764, 'lng': -6.251988}",True,False,20,0,20,OPEN,1670672860000,2022-12-10 11:47:40
199,86,65,dublin,CONVENTION CENTRE,Convention Centre,"{'lat': 53.34744, 'lng': -6.238523}",True,False,40,38,2,OPEN,1670672624000,2022-12-10 11:43:44
200,87,15,dublin,HARDWICKE STREET,Hardwicke Street,"{'lat': 53.355473, 'lng': -6.264423}",False,False,16,9,7,OPEN,1670672731000,2022-12-10 11:45:31
201,88,86,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",False,False,38,10,28,OPEN,1670673133000,2022-12-10 11:52:13
202,89,35,dublin,SMITHFIELD,Smithfield,"{'lat': 53.347692, 'lng': -6.278214}",False,False,30,20,9,OPEN,1670673016000,2022-12-10 11:50:16
203,90,10,dublin,DAME STREET,Dame Street,"{'lat': 53.344007, 'lng': -6.266802}",True,False,16,0,16,OPEN,1670673077000,2022-12-10 11:51:17
204,91,100,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),"{'lat': 53.347106, 'lng': -6.292041}",False,False,25,0,25,OPEN,1670672721000,2022-12-10 11:45:21
205,92,24,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,"{'lat': 53.352149, 'lng': -6.260533}",False,False,20,1,19,OPEN,1670672928000,2022-12-10 11:48:48
206,93,64,dublin,SANDWITH STREET,Sandwith Street,"{'lat': 53.345203, 'lng': -6.247163}",False,False,40,34,6,OPEN,1670673102000,2022-12-10 11:51:42
207,94,109,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,"{'lat': 53.353331, 'lng': -6.249319}",False,False,29,27,2,OPEN,1670673019000,2022-12-10 11:50:19
208,95,85,dublin,ROTHE ABBEY,Rothe Abbey,"{'lat': 53.338776, 'lng': -6.30395}",False,False,35,12,23,OPEN,1670672919000,2022-12-10 11:48:39
209,96,107,dublin,CHARLEVILLE ROAD,Charleville Road,"{'lat': 53.359157, 'lng': -6.281866}",False,False,40,25,15,OPEN,1670672883000,2022-12-10 11:48:03
210,97,33,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,"{'lat': 53.349013, 'lng': -6.260311}",True,False,23,6,17,OPEN,1670673124000,2022-12-10 11:52:04
211,98,44,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,"{'lat': 53.358437, 'lng': -6.260641}",False,False,30,23,7,OPEN,1670672900000,2022-12-10 11:48:20
212,99,89,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,"{'lat': 53.335211, 'lng': -6.2509}",False,False,40,39,1,OPEN,1670672709000,2022-12-10 11:45:09
213,100,57,dublin,GRATTAN STREET,Grattan Street,"{'lat': 53.339629, 'lng': -6.243778}",False,False,23,6,17,OPEN,1670672763000,2022-12-10 11:46:03
214,101,80,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),"{'lat': 53.341359, 'lng': -6.292951}",False,False,40,17,23,OPEN,1670673065000,2022-12-10 11:51:05
215,102,41,dublin,HARCOURT TERRACE,Harcourt Terrace,"{'lat': 53.332763, 'lng': -6.257942}",False,False,20,4,16,OPEN,1670672980000,2022-12-10 11:49:40
216,103,3,dublin,BOLTON STREET,Bolton Street,"{'lat': 53.351182, 'lng': -6.269859}",False,False,20,12,8,OPEN,1670672750000,2022-12-10 11:45:50
217,104,40,dublin,JERVIS STREET,Jervis Street,"{'lat': 53.3483, 'lng': -6.266651}",False,False,21,9,12,OPEN,1670672938000,2022-12-10 11:48:58
218,105,29,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",False,False,29,12,17,OPEN,1670672834000,2022-12-10 11:47:14
219,106,103,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),"{'lat': 53.354663, 'lng': -6.278681}",False,False,40,29,11,OPEN,1670672779000,2022-12-10 11:46:19
220,107,28,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,"{'lat': 53.356299, 'lng': -6.258586}",False,False,30,19,11,OPEN,1670672755000,2022-12-10 11:45:55
221,108,39,dublin,WILTON TERRACE,Wilton Terrace,"{'lat': 53.332383, 'lng': -6.252717}",False,False,20,17,3,OPEN,1670672958000,2022-12-10 11:49:18
222,109,83,dublin,EMMET ROAD,Emmet Road,"{'lat': 53.340714, 'lng': -6.308191}",False,False,40,18,22,OPEN,1670673113000,2022-12-10 11:51:53
223,110,92,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),"{'lat': 53.347802, 'lng': -6.292432}",False,False,40,18,22,OPEN,1670672939000,2022-12-10 11:48:59
224,111,21,dublin,LEINSTER STREET SOUTH,Leinster Street South,"{'lat': 53.34218, 'lng': -6.254485}",False,False,30,16,14,OPEN,1670673052000,2022-12-10 11:50:52
225,112,88,dublin,BLACKHALL PLACE,Blackhall Place,"{'lat': 53.3488, 'lng': -6.281637}",False,False,30,22,8,OPEN,1670672964000,2022-12-10 11:49:24
226,0,42,dublin,SMITHFIELD NORTH,Smithfield North,"{'lat': 53.349562, 'lng': -6.278198}",False,False,30,30,0,OPEN,1670674060000,2022-12-10 12:07:40
227,1,30,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.3537415547453, 'lng': -6.26530144781526}",False,False,20,14,6,OPEN,1670673745000,2022-12-10 12:02:25
228,2,54,dublin,CLONMEL STREET,Clonmel Street,"{'lat': 53.336021, 'lng': -6.26298}",False,False,33,26,7,OPEN,1670674001000,2022-12-10 12:06:41
229,3,108,dublin,AVONDALE ROAD,Avondale Road,"{'lat': 53.359405, 'lng': -6.276142}",False,False,35,27,8,OPEN,1670673543000,2022-12-10 11:59:03
230,4,20,dublin,JAMES STREET EAST,James Street East,"{'lat': 53.336597, 'lng': -6.248109}",False,False,30,26,4,OPEN,1670674117000,2022-12-10 12:08:37
231,5,56,dublin,MOUNT STREET LOWER,Mount Street Lower,"{'lat': 53.33796, 'lng': -6.24153}",False,False,40,27,13,OPEN,1670673621000,2022-12-10 12:00:21
232,6,6,dublin,CHRISTCHURCH PLACE,Christchurch Place,"{'lat': 53.343368, 'lng': -6.27012}",False,False,20,2,18,OPEN,1670674086000,2022-12-10 12:08:06
233,7,18,dublin,GRANTHAM STREET,Grantham Street,"{'lat': 53.334123, 'lng': -6.265436}",False,False,30,28,2,OPEN,1670673797000,2022-12-10 12:03:17
234,8,32,dublin,PEARSE STREET,Pearse Street,"{'lat': 53.344304, 'lng': -6.250427}",False,False,30,25,5,OPEN,1670673573000,2022-12-10 11:59:33
235,9,52,dublin,YORK STREET EAST,York Street East,"{'lat': 53.338755, 'lng': -6.262003}",False,False,32,20,12,OPEN,1670674045000,2022-12-10 12:07:25
236,10,48,dublin,EXCISE WALK,Excise Walk,"{'lat': 53.347777, 'lng': -6.244239}",False,False,40,40,0,OPEN,1670674062000,2022-12-10 12:07:42
237,11,13,dublin,FITZWILLIAM SQUARE WEST,Fitzwilliam Square West,"{'lat': 53.336074, 'lng': -6.252825}",False,False,30,23,7,OPEN,1670674102000,2022-12-10 12:08:22
238,12,43,dublin,PORTOBELLO ROAD,Portobello Road,"{'lat': 53.330091, 'lng': -6.268044}",False,False,30,20,10,OPEN,1670673766000,2022-12-10 12:02:46
239,13,31,dublin,PARNELL STREET,Parnell Street,"{'lat': 53.350929, 'lng': -6.265125}",False,False,20,19,1,OPEN,1670674073000,2022-12-10 12:07:53
240,14,98,dublin,FREDERICK STREET SOUTH,Frederick Street South,"{'lat': 53.341515, 'lng': -6.256853}",False,False,40,26,14,OPEN,1670673573000,2022-12-10 11:59:33
241,15,14,dublin,FOWNES STREET UPPER,Fownes Street Upper,"{'lat': 53.344603, 'lng': -6.263371}",False,False,30,0,30,OPEN,1670673961000,2022-12-10 12:06:01
242,16,1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.340927, 'lng': -6.262501}",False,False,31,10,21,OPEN,1670674124000,2022-12-10 12:08:44
243,17,23,dublin,CUSTOM HOUSE,Custom House,"{'lat': 53.348279, 'lng': -6.254662}",False,False,30,9,21,OPEN,1670673768000,2022-12-10 12:02:48
244,18,106,dublin,RATHDOWN ROAD,Rathdown Road,"{'lat': 53.35893, 'lng': -6.280337}",False,False,40,30,10,OPEN,1670673776000,2022-12-10 12:02:56
245,19,112,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",False,False,30,12,18,OPEN,1670674113000,2022-12-10 12:08:33
246,20,68,dublin,HANOVER QUAY,Hanover Quay,"{'lat': 53.344115, 'lng': -6.237153}",False,False,40,34,6,OPEN,1670674055000,2022-12-10 12:07:35
247,21,74,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",False,False,30,24,6,OPEN,1670673740000,2022-12-10 12:02:20
248,22,87,dublin,COLLINS BARRACKS MUSEUM,Collins Barracks Museum,"{'lat': 53.347477, 'lng': -6.28525}",False,False,38,22,16,OPEN,1670673711000,2022-12-10 12:01:51
249,23,84,dublin,BROOKFIELD ROAD,Brookfield Road,"{'lat': 53.339005, 'lng': -6.300217}",False,False,30,4,26,OPEN,1670673616000,2022-12-10 12:00:16
250,24,90,dublin,BENSON STREET,Benson Street,"{'lat': 53.344153, 'lng': -6.233451}",False,False,40,23,17,OPEN,1670673707000,2022-12-10 12:01:47
251,25,11,dublin,EARLSFORT TERRACE,Earlsfort Terrace,"{'lat': 53.334295, 'lng': -6.258503}",False,False,30,22,8,OPEN,1670673608000,2022-12-10 12:00:08
252,26,17,dublin,GOLDEN LANE,Golden Lane,"{'lat': 53.340803, 'lng': -6.267732}",False,False,20,15,5,OPEN,1670673559000,2022-12-10 11:59:19
253,27,45,dublin,DEVERELL PLACE,Deverell Place,"{'lat': 53.351464, 'lng': -6.255265}",False,False,30,28,2,OPEN,1670674030000,2022-12-10 12:07:10
254,28,114,dublin,WILTON TERRACE (PARK),Wilton Terrace (Park),"{'lat': 53.333653, 'lng': -6.248345}",False,False,40,15,25,OPEN,1670674020000,2022-12-10 12:07:00
255,29,72,dublin,JOHN STREET WEST,John Street West,"{'lat': 53.343105, 'lng': -6.277167}",False,False,31,5,26,OPEN,1670673876000,2022-12-10 12:04:36
256,30,63,dublin,FENIAN STREET,Fenian Street,"{'lat': 53.341428, 'lng': -6.24672}",False,False,35,6,29,OPEN,1670673941000,2022-12-10 12:05:41
257,31,113,dublin,MERRION SQUARE SOUTH,Merrion Square South,"{'lat': 53.338614, 'lng': -6.248606}",False,False,40,30,10,OPEN,1670673647000,2022-12-10 12:00:47
258,32,91,dublin,SOUTH DOCK ROAD,South Dock Road,"{'lat': 53.341833, 'lng': -6.231291}",False,False,30,9,21,OPEN,1670674135000,2022-12-10 12:08:55
259,33,99,dublin,CITY QUAY,City Quay,"{'lat': 53.346637, 'lng': -6.246154}",False,False,30,18,12,OPEN,1670674112000,2022-12-10 12:08:32
260,34,9,dublin,EXCHEQUER STREET,Exchequer Street,"{'lat': 53.343034, 'lng': -6.263578}",False,False,24,0,24,OPEN,1670673853000,2022-12-10 12:04:13
261,35,67,dublin,THE POINT,The Point,"{'lat': 53.346867, 'lng': -6.230852}",False,False,40,20,20,OPEN,1670673590000,2022-12-10 11:59:50
262,36,116,dublin,BROADSTONE,Broadstone,"{'lat': 53.3547, 'lng': -6.272314}",False,False,30,29,1,OPEN,1670673788000,2022-12-10 12:03:08
263,37,55,dublin,HATCH STREET,Hatch Street,"{'lat': 53.33403, 'lng': -6.260714}",False,False,36,25,11,OPEN,1670673704000,2022-12-10 12:01:44
264,38,62,dublin,LIME STREET,Lime Street,"{'lat': 53.346026, 'lng': -6.243576}",False,False,40,36,4,OPEN,1670673621000,2022-12-10 12:00:21
265,39,5,dublin,CHARLEMONT PLACE,Charlemont Street,"{'lat': 53.330662, 'lng': -6.260177}",False,False,40,11,29,OPEN,1670673877000,2022-12-10 12:04:37
266,40,97,dublin,KILMAINHAM GAOL,Kilmainham Gaol,"{'lat': 53.342113, 'lng': -6.310015}",False,False,40,24,16,OPEN,1670673788000,2022-12-10 12:03:08
267,41,61,dublin,HARDWICKE PLACE,Hardwicke Place,"{'lat': 53.357043, 'lng': -6.263232}",False,False,25,18,7,OPEN,1670673559000,2022-12-10 11:59:19
268,42,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,"{'lat': 53.348875, 'lng': -6.267459}",False,False,29,19,10,OPEN,1670673601000,2022-12-10 12:00:01
269,43,4,dublin,GREEK STREET,Greek Street,"{'lat': 53.346874, 'lng': -6.272976}",False,False,20,10,10,OPEN,1670673814000,2022-12-10 12:03:34
270,44,49,dublin,GUILD STREET,Guild Street,"{'lat': 53.347932, 'lng': -6.240928}",False,False,40,40,0,OPEN,1670673726000,2022-12-10 12:02:06
271,45,19,dublin,HERBERT PLACE,Herbert Place,"{'lat': 53.334432, 'lng': -6.245575}",False,False,30,8,22,OPEN,1670674033000,2022-12-10 12:07:13
272,46,7,dublin,HIGH STREET,High Street,"{'lat': 53.343565, 'lng': -6.275071}",False,False,29,20,9,OPEN,1670674071000,2022-12-10 12:07:51
273,47,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,"{'lat': 53.359624, 'lng': -6.260348}",False,False,30,8,22,OPEN,1670673964000,2022-12-10 12:06:04
274,48,102,dublin,WESTERN WAY,Western Way,"{'lat': 53.354929, 'lng': -6.269425}",False,False,40,17,23,OPEN,1670673726000,2022-12-10 12:02:06
275,49,38,dublin,TALBOT STREET,Talbot Street,"{'lat': 53.350974, 'lng': -6.25294}",False,False,40,35,5,OPEN,1670673945000,2022-12-10 12:05:45
276,50,53,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",False,False,40,35,5,OPEN,1670673631000,2022-12-10 12:00:31
277,51,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,"{'lat': 53.339218, 'lng': -6.240642}",False,False,40,35,5,OPEN,1670673541000,2022-12-10 11:59:01
278,52,66,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",False,False,40,34,6,OPEN,1670673788000,2022-12-10 12:03:08
279,53,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),"{'lat': 53.355173, 'lng': -6.278424}",False,False,40,25,15,OPEN,1670673730000,2022-12-10 12:02:10
280,54,101,dublin,KING STREET NORTH,King Street North,"{'lat': 53.350291, 'lng': -6.273507}",False,False,30,24,6,OPEN,1670674066000,2022-12-10 12:07:46
281,55,115,dublin,KILLARNEY STREET,Killarney Street,"{'lat': 53.354845, 'lng': -6.247579}",False,False,30,26,4,OPEN,1670673636000,2022-12-10 12:00:36
282,56,47,dublin,HERBERT STREET,Herbert Street,"{'lat': 53.335742, 'lng': -6.24551}",False,False,40,38,2,OPEN,1670673558000,2022-12-10 11:59:18
283,57,117,dublin,HANOVER QUAY EAST,Hanover Quay East,"{'lat': 53.343653, 'lng': -6.231755}",False,False,40,22,18,OPEN,1670673844000,2022-12-10 12:04:04
284,58,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,"{'lat': 53.347884, 'lng': -6.248048}",False,False,30,28,2,OPEN,1670673716000,2022-12-10 12:01:56
285,59,27,dublin,MOLESWORTH STREET,Molesworth Street,"{'lat': 53.341288, 'lng': -6.258117}",False,False,20,5,15,OPEN,1670673592000,2022-12-10 11:59:52
286,60,16,dublin,GEORGES QUAY,Georges Quay,"{'lat': 53.347508, 'lng': -6.252192}",False,False,20,8,12,OPEN,1670673646000,2022-12-10 12:00:46
287,61,96,dublin,KILMAINHAM LANE,Kilmainham Lane,"{'lat': 53.341805, 'lng': -6.305085}",False,False,30,23,7,OPEN,1670673985000,2022-12-10 12:06:25
288,62,82,dublin,MOUNT BROWN,Mount Brown,"{'lat': 53.341645, 'lng': -6.29719}",False,False,22,9,13,OPEN,1670674069000,2022-12-10 12:07:49
289,63,76,dublin,MARKET STREET SOUTH,Market Street South,"{'lat': 53.342296, 'lng': -6.287661}",False,False,38,9,29,OPEN,1670673994000,2022-12-10 12:06:34
290,64,71,dublin,KEVIN STREET,Kevin Street,"{'lat': 53.337757, 'lng': -6.267699}",False,False,40,18,22,OPEN,1670673752000,2022-12-10 12:02:32
291,65,79,dublin,ECCLES STREET EAST,Eccles Street East,"{'lat': 53.358115, 'lng': -6.265601}",False,False,27,25,2,OPEN,1670673952000,2022-12-10 12:05:52
292,66,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,"{'lat': 53.342638, 'lng': -6.238695}",False,False,40,39,1,OPEN,1670674050000,2022-12-10 12:07:30
293,67,25,dublin,MERRION SQUARE EAST,Merrion Square East,"{'lat': 53.339434, 'lng': -6.246548}",False,False,30,24,6,OPEN,1670673678000,2022-12-10 12:01:18
294,68,51,dublin,YORK STREET WEST,York Street West,"{'lat': 53.339334, 'lng': -6.264699}",False,False,40,15,25,OPEN,1670673832000,2022-12-10 12:03:52
295,69,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,"{'lat': 53.337494, 'lng': -6.26199}",True,False,30,21,9,OPEN,1670673732000,2022-12-10 12:02:12
296,70,59,dublin,DENMARK STREET GREAT,Denmark Street Great,"{'lat': 53.35561, 'lng': -6.261397}",False,False,20,19,1,OPEN,1670673700000,2022-12-10 12:01:40
297,71,95,dublin,ROYAL HOSPITAL,Royal Hospital,"{'lat': 53.343897, 'lng': -6.29706}",False,False,40,4,36,OPEN,1670673655000,2022-12-10 12:00:55
298,72,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),"{'lat': 53.346985, 'lng': -6.297804}",False,False,40,34,6,OPEN,1670674103000,2022-12-10 12:08:23
299,73,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),"{'lat': 53.355954, 'lng': -6.278378}",False,False,36,35,1,OPEN,1670673802000,2022-12-10 12:03:22
300,74,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,"{'lat': 53.337824, 'lng': -6.256035}",False,False,40,36,4,OPEN,1670673838000,2022-12-10 12:03:58
301,75,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),"{'lat': 53.346603, 'lng': -6.296924}",False,False,40,13,27,OPEN,1670673745000,2022-12-10 12:02:25
302,76,22,dublin,TOWNSEND STREET,Townsend Street,"{'lat': 53.345922, 'lng': -6.254614}",False,False,20,1,19,OPEN,1670674023000,2022-12-10 12:07:03
303,77,50,dublin,GEORGES LANE,George's Lane,"{'lat': 53.35023, 'lng': -6.279696}",False,False,40,40,0,OPEN,1670673995000,2022-12-10 12:06:35
304,78,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,"{'lat': 53.356307, 'lng': -6.273717}",False,False,40,22,18,OPEN,1670674115000,2022-12-10 12:08:35
305,79,12,dublin,ECCLES STREET,Eccles Street,"{'lat': 53.359246, 'lng': -6.269779}",False,False,20,16,4,OPEN,1670673900000,2022-12-10 12:05:00
306,80,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,"{'lat': 53.330362, 'lng': -6.265163}",False,False,30,16,14,OPEN,1670673731000,2022-12-10 12:02:11
307,81,78,dublin,MATER HOSPITAL,Mater Hospital,"{'lat': 53.359967, 'lng': -6.264828}",False,False,40,34,6,OPEN,1670673614000,2022-12-10 12:00:14
308,82,2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.356769, 'lng': -6.26814}",False,False,20,10,10,OPEN,1670673976000,2022-12-10 12:06:16
309,83,75,dublin,JAMES STREET,James Street,"{'lat': 53.343456, 'lng': -6.287409}",False,False,40,18,22,OPEN,1670674038000,2022-12-10 12:07:18
310,84,111,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,"{'lat': 53.356717, 'lng': -6.256359}",False,False,40,39,1,OPEN,1670674059000,2022-12-10 12:07:39
311,85,26,dublin,MERRION SQUARE WEST,Merrion Square West,"{'lat': 53.339764, 'lng': -6.251988}",True,False,20,0,20,OPEN,1670674074000,2022-12-10 12:07:54
